year,ecode_source,economy_source,ecode_dest,economy_dest,value,share,rank
2000,ABW,Aruba,NLD,Netherlands,12.89847061,0.7441184471050969,1
2000,ABW,Aruba,USA,United States,3.0,0.1730713205319534,2
2000,ABW,Aruba,COL,Colombia,1.2244417,0.07063858064446332,3
2000,ABW,Aruba,PRT,Portugal,0.210982126,0.012171651718486326,4
2000,AFG,Afghanistan,USA,United States,1.0,0.8789843371144016,1
2000,AFG,Afghanistan,KOR,"Korea, Rep.",0.082,0.07207671564338093,2
2000,AFG,Afghanistan,JPN,Japan,0.0556767,0.0489389472422174,3
2000,AGO,Angola,PRT,Portugal,0.998710153,0.5364523154584134,1
2000,AGO,Angola,CPV,Cabo Verde,0.862984026,0.46354768454158657,2
2000,ALB,Albania,HUN,Hungary,0.411737608,1.0,1
2000,AND,Andorra,PRT,Portugal,0.505804312,1.0,1
2000,ARE,United Arab Emirates,NLD,Netherlands,81.07610098,0.39826963887618405,1
2000,ARE,United Arab Emirates,USA,United States,51.0,0.25052699053320193,2
2000,ARE,United Arab Emirates,DEU,Germany,23.08641975,0.11340727965007405,3
2000,ARE,United Arab Emirates,SWE,Sweden,9.041238824,0.0444132226131111,4
2000,ARE,United Arab Emirates,AUT,Austria,8.291873964,0.040732122158461406,5
2000,ARE,United Arab Emirates,OTH,Others,31.075246775,0.15265074616896743,6
2000,ARG,Argentina,BOL,Bolivia,81.133,0.28032161801251887,1
2000,ARG,Argentina,CHL,Chile,74.528,0.2575007647595554,2
2000,ARG,Argentina,MEX,Mexico,23.1384,0.07994519771512044,3
2000,ARG,Argentina,ESP,Spain,17.50506726,0.06048153991275031,4
2000,ARG,Argentina,PRY,Paraguay,17.09697,0.05907152815144878,5
2000,ARG,Argentina,OTH,Others,76.026829369,0.2626793514486062,6
2000,ARM,Armenia,LVA,Latvia,0.267182605,0.7276559438320888,1
2000,ARM,Armenia,UKR,Ukraine,0.1,0.27234405616791135,2
2000,ASM,American Samoa,VNM,Vietnam,2.0,1.0,1
2000,AUS,Australia,USA,United States,4935.0,0.5489198365645969,1
2000,AUS,Australia,GBR,United Kingdom,2178.744831,0.24234169332289368,2
2000,AUS,Australia,NZL,New Zealand,744.6107716,0.08282302392115712,3
2000,AUS,Australia,JPN,Japan,363.7544657,0.040460393487677056,4
2000,AUS,Australia,CHN,China,308.88,0.03435670904114948,5
2000,AUS,Australia,OTH,Others,459.393720498,0.051098343662525685,6
2000,AUT,Austria,CZE,Czechia,737.8026032,0.29830086212443585,1
2000,AUT,Austria,POL,Poland,272.0655979,0.10999880192340597,2
2000,AUT,Austria,GBR,United Kingdom,264.7780177,0.10705236144321201,3
2000,AUT,Austria,DNK,Denmark,251.016313,0.10148836863740307,4
2000,AUT,Austria,SWE,Sweden,228.9558012,0.09256908635199966,5
2000,AUT,Austria,OTH,Others,718.732223031,0.29059051951954346,6
2000,AZE,Azerbaijan,IRN,"Iran, Islamic Rep.",0.823,1.0,1
2000,BEL,Belgium,NLD,Netherlands,8040.353787,0.37531794232636984,1
2000,BEL,Belgium,USA,United States,3923.0,0.18312282354129064,2
2000,BEL,Belgium,DEU,Germany,3154.594236,0.1472541941431049,3
2000,BEL,Belgium,DNK,Denmark,2159.185663,0.10078923659404376,4
2000,BEL,Belgium,FRA,France,1197.715128,0.05590848229351984,5
2000,BEL,Belgium,OTH,Others,2947.931395128,0.13760732110167104,6
2000,BFA,Burkina Faso,DEU,Germany,0.183342547,1.0,1
2000,BGD,Bangladesh,KOR,"Korea, Rep.",0.852,0.6805111821086262,1
2000,BGD,Bangladesh,IDN,Indonesia,0.4,0.31948881789137384,2
2000,BGR,Bulgaria,DEU,Germany,5.02763958,0.3978847185617676,1
2000,BGR,Bulgaria,CYP,Cyprus,4.846139672,0.38352091251233583,2
2000,BGR,Bulgaria,GEO,Georgia,2.172,0.1718909231588473,3
2000,BGR,Bulgaria,ARM,Armenia,0.2289,0.018115024084281835,4
2000,BGR,Bulgaria,PRT,Portugal,0.196241017,0.015530409564346705,5
2000,BGR,Bulgaria,OTH,Others,0.16499999999999998,0.013058012118420718,6
2000,BHR,Bahrain,DZA,Algeria,8.139,0.33187875375911097,1
2000,BHR,Bahrain,BGR,Bulgaria,7.531785517,0.3071187604082666,2
2000,BHR,Bahrain,KAZ,Kazakhstan,3.482,0.1419832682871636,3
2000,BHR,Bahrain,SAU,Saudi Arabia,3.0,0.12232906515263951,4
2000,BHR,Bahrain,LKA,Sri Lanka,1.2,0.048931626061055805,5
2000,BHR,Bahrain,OTH,Others,1.171230883,0.0477585263317635,6
2000,BHS,"Bahamas, The",BRA,Brazil,180.69,0.48580695428578086,1
2000,BHS,"Bahamas, The",CHN,China,67.76,0.1821809686335963,2
2000,BHS,"Bahamas, The",KOR,"Korea, Rep.",50.11,0.13472680546383575,3
2000,BHS,"Bahamas, The",BGR,Bulgaria,37.30514096,0.10029939071879647,4
2000,BHS,"Bahamas, The",ECU,Ecuador,7.871,0.021162137014684716,5
2000,BHS,"Bahamas, The",OTH,Others,28.201721201,0.07582374388330591,6
2000,BIH,Bosnia and Herzegovina,SRB,Serbia,0.189,1.0,1
2000,BLR,Belarus,CYP,Cyprus,5.831030035,0.7122005226579549,1
2000,BLR,Belarus,VNM,Vietnam,0.931011,0.11371344630714207,2
2000,BLR,Belarus,DEU,Germany,0.624654505,0.07629514207118057,3
2000,BLR,Belarus,POL,Poland,0.368527732,0.045011883281158696,4
2000,BLR,Belarus,CZE,Czechia,0.220216382,0.026897172783683636,5
2000,BLR,Belarus,OTH,Others,0.211903446,0.025881832898880224,6
2000,BLZ,Belize,PRT,Portugal,3.092868988,0.34837087059705607,1
2000,BLZ,Belize,EST,Estonia,2.893864013,0.32595558670922287,2
2000,BLZ,Belize,UKR,Ukraine,2.5,0.2815920040168996,3
2000,BLZ,Belize,VNM,Vietnam,0.39136,0.044081538676821526,4
2000,BMU,Bermuda,HKG,"Hong Kong SAR, China",5031.336757,0.4371423424447761,1
2000,BMU,Bermuda,USA,United States,2965.0,0.2576108712153853,2
2000,BMU,Bermuda,KOR,"Korea, Rep.",1369.503,0.11898781145432842,3
2000,BMU,Bermuda,DEU,Germany,1220.367606,0.10603034137763712,4
2000,BMU,Bermuda,BRA,Brazil,315.35,0.027398849321339548,5
2000,BMU,Bermuda,OTH,Others,608.050077134,0.05282978418653355,6
2000,BOL,Bolivia,CHN,China,7.07,0.9902859392521067,1
2000,BOL,Bolivia,COL,Colombia,0.0693521,0.009714060747893355,2
2000,BRA,Brazil,PRT,Portugal,126.6537682,0.27948219969289584,1
2000,BRA,Brazil,USA,United States,106.0,0.2339062910521991,2
2000,BRA,Brazil,DEU,Germany,66.54689515,0.14684657948656674,3
2000,BRA,Brazil,NLD,Netherlands,49.01418832,0.10815780187608695,4
2000,BRA,Brazil,BOL,Bolivia,40.399,0.0891469835114886,5
2000,BRA,Brazil,OTH,Others,64.559081487,0.14246014438076282,6
2000,BRB,Barbados,USA,United States,290.0,0.7065752814362263,1
2000,BRB,Barbados,DEU,Germany,115.4744795,0.28134969948763533,2
2000,BRB,Barbados,SWE,Sweden,3.52195533,0.008581126132760577,3
2000,BRB,Barbados,KAZ,Kazakhstan,1.434,0.0034938929433777533,4
2000,BRN,Brunei Darussalam,SGP,Singapore,15.31358036,0.6148160575481929,1
2000,BRN,Brunei Darussalam,MYS,Malaysia,9.34,0.3749862437460786,2
2000,BRN,Brunei Darussalam,IDN,Indonesia,0.2,0.008029684020258642,3
2000,BRN,Brunei Darussalam,KOR,"Korea, Rep.",0.054,0.0021680146854698335,4
2000,BWA,Botswana,DEU,Germany,1.218905473,1.0,1
2000,CAN,Canada,USA,United States,27258.0,0.6854823596909108,1
2000,CAN,Canada,CHE,Switzerland,4637.265816,0.11661765038028017,2
2000,CAN,Canada,GBR,United Kingdom,2847.498453,0.07160870052016502,3
2000,CAN,Canada,JPN,Japan,1035.586693,0.026042864846362417,4
2000,CAN,Canada,CHL,Chile,744.175,0.018714463094246955,5
2000,CAN,Canada,OTH,Others,3242.17347139,0.08153396146803467,6
2000,CHE,Switzerland,USA,United States,12124.0,0.5063371648572266,1
2000,CHE,Switzerland,DEU,Germany,2615.622966,0.10923681268062438,2
2000,CHE,Switzerland,GBR,United Kingdom,1693.066296,0.07070788421576757,3
2000,CHE,Switzerland,ITA,Italy,1262.131012,0.052710643211354526,4
2000,CHE,Switzerland,SWE,Sweden,1208.171037,0.05045710141349352,5
2000,CHE,Switzerland,OTH,Others,5041.527956944,0.21055039362153338,6
2000,CHI,Channel Islands,VNM,Vietnam,3.624292,0.9597488753518001,1
2000,CHI,Channel Islands,KAZ,Kazakhstan,0.152,0.04025112464819987,2
2000,CHL,Chile,ARG,Argentina,95.8418113,0.614082117634785,1
2000,CHL,Chile,PER,Peru,21.943,0.14059421169620664,2
2000,CHL,Chile,DOM,Dominican Republic,21.6,0.13839652611940315,3
2000,CHL,Chile,MEX,Mexico,4.528773,0.029016965314043876,4
2000,CHL,Chile,PRY,Paraguay,4.137139,0.026507669707088028,5
2000,CHL,Chile,OTH,Others,8.022558347,0.0514025095284732,6
2000,CHN,China,HKG,"Hong Kong SAR, China",10922.62138,0.9704619024422415,1
2000,CHN,China,DEU,Germany,71.45199926,0.006348425045852979,2
2000,CHN,China,KOR,"Korea, Rep.",57.904,0.005144701445196076,3
2000,CHN,China,MNG,Mongolia,38.140247,0.0033887155267517837,4
2000,CHN,China,KAZ,Kazakhstan,29.46,0.0026174859176477687,5
2000,CHN,China,OTH,Others,135.49725356,0.012038769622309875,6
2000,CMR,Cameroon,DEU,Germany,0.346416068,1.0,1
2000,COD,"Congo, Dem. Rep.",DEU,Germany,0.119771513,1.0,1
2000,COK,Cook Islands,FJI,Fiji,0.093957588,1.0,1
2000,COL,Colombia,MEX,Mexico,11.96801,0.5714485001053845,1
2000,COL,Colombia,DEU,Germany,3.655795099,0.1745568917486003,2
2000,COL,Colombia,CRI,Costa Rica,1.841,0.08790406163547766,3
2000,COL,Colombia,PAN,Panama,1.109,0.052952528166075354,4
2000,COL,Colombia,PER,Peru,0.846,0.040394805075292826,5
2000,COL,Colombia,OTH,Others,1.523482,0.07274321326916935,6
2000,CRI,Costa Rica,USA,United States,57.0,0.6444211677172117,1
2000,CRI,Costa Rica,HND,Honduras,13.7,0.1548871929425579,2
2000,CRI,Costa Rica,CHN,China,5.48,0.061954877177023165,3
2000,CRI,Costa Rica,SLV,El Salvador,5.1,0.057658736058908415,4
2000,CRI,Costa Rica,PAN,Panama,3.164,0.03577102762556593,5
2000,CRI,Costa Rica,OTH,Others,4.007470646,0.045306998478732784,6
2000,CUB,Cuba,VNM,Vietnam,1.774548,0.8987109961368374,1
2000,CUB,Cuba,ARM,Armenia,0.1,0.05064450193158131,2
2000,CUB,Cuba,UKR,Ukraine,0.1,0.05064450193158131,2
2000,CUW,Curacao,PRY,Paraguay,21.30201,1.0,1
2000,CYM,Cayman Islands,JPN,Japan,2549.065095,0.28330642554232643,1
2000,CYM,Cayman Islands,BRA,Brazil,2034.5,0.22611698849764494,2
2000,CYM,Cayman Islands,DEU,Germany,987.5612677,0.10975884974649328,3
2000,CYM,Cayman Islands,HKG,"Hong Kong SAR, China",975.4632488,0.10841426011736788,4
2000,CYM,Cayman Islands,SGP,Singapore,967.1,0.10748475771741087,5
2000,CYM,Cayman Islands,OTH,Others,1483.865209646,0.1649187183787565,6
2000,CYP,Cyprus,RUS,Russian Federation,678.0,0.566352331278384,1
2000,CYP,Cyprus,UKR,Ukraine,166.5,0.1390820990528775,2
2000,CYP,Cyprus,CZE,Czechia,122.3055878,0.10216527253525529,3
2000,CYP,Cyprus,BGR,Bulgaria,75.29297955,0.062894328166723,4
2000,CYP,Cyprus,ISL,Iceland,50.34604959,0.04205546099698176,5
2000,CYP,Cyprus,OTH,Others,104.690033269,0.08745050796977837,6
2000,CZE,Czechia,DEU,Germany,58.0430598,0.6883113311541564,1
2000,CZE,Czechia,UKR,Ukraine,13.9,0.1648349955362411,2
2000,CZE,Czechia,CYP,Cyprus,4.049198452,0.048017957464803904,3
2000,CZE,Czechia,DZA,Algeria,2.38,0.02822354599829164,4
2000,CZE,Czechia,HRV,Croatia,1.590655979,0.0188630051221698,5
2000,CZE,Czechia,OTH,Others,4.363839046,0.051749164724337014,6
2000,DEU,Germany,GBR,United Kingdom,15983.51416,0.25037341390238,1
2000,DEU,Germany,USA,United States,14054.0,0.2201485808289889,2
2000,DEU,Germany,NLD,Netherlands,7502.303298,0.11751966870665596,3
2000,DEU,Germany,AUT,Austria,7011.240096,0.10982741973713561,4
2000,DEU,Germany,CHE,Switzerland,2381.220246,0.03730057334553549,5
2000,DEU,Germany,OTH,Others,16906.42580226,0.26483034347930406,6
2000,DNK,Denmark,FRA,France,1125.85222,0.2432910640850217,1
2000,DNK,Denmark,GBR,United Kingdom,727.7612943,0.15726559538172752,2
2000,DNK,Denmark,CHE,Switzerland,516.9228583,0.11170445819761132,3
2000,DNK,Denmark,NLD,Netherlands,427.1236411,0.09229929407528097,4
2000,DNK,Denmark,FIN,Finland,377.9344021,0.08166974422384268,5
2000,DNK,Denmark,OTH,Others,1451.999385206,0.3137698440365158,6
2000,DOM,Dominican Republic,USA,United States,61.0,0.9813959771227981,1
2000,DOM,Dominican Republic,SWE,Sweden,1.091327012,0.017557769496758094,2
2000,DOM,Dominican Republic,COL,Colombia,0.0650313,0.001046253380443702,3
2000,DZA,Algeria,MAR,Morocco,1.85401295,0.7001215232165996,1
2000,DZA,Algeria,ITA,Italy,0.429334807,0.1621275293933329,2
2000,DZA,Algeria,TUN,Tunisia,0.364782444,0.13775094739006755,3
2000,ECU,Ecuador,PER,Peru,11.39,0.5697308758315236,1
2000,ECU,Ecuador,COL,Colombia,3.0572168,0.15292280992720347,2
2000,ECU,Ecuador,USA,United States,3.0,0.15006081013999742,3
2000,ECU,Ecuador,MEX,Mexico,2.121014,0.10609369305275884,4
2000,ECU,Ecuador,SWE,Sweden,0.372070585,0.018611071138120924,5
2000,ECU,Ecuador,OTH,Others,0.051593882,0.0025807399103958103,6
2000,EGY,"Egypt, Arab Rep.",DEU,Germany,11.74774277,0.8290759598791331,1
2000,EGY,"Egypt, Arab Rep.",CYP,Cyprus,0.856826976,0.06046903319943351,2
2000,EGY,"Egypt, Arab Rep.",IDN,Indonesia,0.7,0.049401249523221655,3
2000,EGY,"Egypt, Arab Rep.",CHN,China,0.67,0.04728405311508359,4
2000,EGY,"Egypt, Arab Rep.",DZA,Algeria,0.101,0.007127894574064839,5
2000,EGY,"Egypt, Arab Rep.",OTH,Others,0.094112332,0.006641809709063255,6
2000,ESP,Spain,BRA,Brazil,9592.86,0.2502341812978905,1
2000,ESP,Spain,ARG,Argentina,6750.109647,0.17607972608669756,2
2000,ESP,Spain,USA,United States,6390.0,0.16668609971306994,3
2000,ESP,Spain,MEX,Mexico,3761.549,0.09812174204845046,4
2000,ESP,Spain,DEU,Germany,3618.017396,0.09437765390192139,5
2000,ESP,Spain,OTH,Others,8222.994100183,0.21450059695197016,6
2000,EST,Estonia,LVA,Latvia,60.75179657,0.4899334556663602,1
2000,EST,Estonia,LTU,Lithuania,57.96,0.4674189850122853,2
2000,EST,Estonia,USA,United States,2.0,0.016129019496628202,3
2000,EST,Estonia,FIN,Finland,0.921319329,0.007429988710030706,4
2000,EST,Estonia,DEU,Germany,0.9213184,0.0074299812181011496,5
2000,EST,Estonia,OTH,Others,1.445663811,0.011658569896594414,6
2000,FIN,Finland,SWE,Sweden,5302.35652,0.3635559510416047,1
2000,FIN,Finland,USA,United States,4407.0,0.30216585214461433,2
2000,FIN,Finland,DEU,Germany,2742.764907,0.18805761183480804,3
2000,FIN,Finland,SGP,Singapore,460.5,0.031574171752347384,4
2000,FIN,Finland,MEX,Mexico,424.9911,0.029139504852592923,5
2000,FIN,Finland,OTH,Others,1247.093086561,0.08550690837403264,6
2000,FRA,France,USA,United States,51001.0,0.41979019850515137,1
2000,FRA,France,GBR,United Kingdom,47995.93301,0.39505543510338714,2
2000,FRA,France,NLD,Netherlands,5558.319514,0.0457506333628187,3
2000,FRA,France,POL,Poland,3728.763589,0.03069152383688733,4
2000,FRA,France,JPN,Japan,2277.177191,0.018743488657894807,5
2000,FRA,France,OTH,Others,10930.447476588999,0.08996872053386064,6
2000,FRO,Faroe Islands,DEU,Germany,0.072784227,1.0,1
2000,GBR,United Kingdom,USA,United States,82652.0,0.47968405551178556,1
2000,GBR,United Kingdom,DEU,Germany,20836.53716,0.12092816444527443,2
2000,GBR,United Kingdom,ESP,Spain,16955.96094,0.09840662184579475,3
2000,GBR,United Kingdom,FRA,France,10738.8981,0.06232490674558158,4
2000,GBR,United Kingdom,NLD,Netherlands,10460.56753,0.060709570920792016,5
2000,GBR,United Kingdom,OTH,Others,30661.117187932,0.17794668053077162,6
2000,GEO,Georgia,SWE,Sweden,0.078255972,1.0,1
2000,GGY,Guernsey,EST,Estonia,0.737976783,1.0,1
2000,GHA,Ghana,DEU,Germany,1.472268288,0.6386689928889528,1
2000,GHA,Ghana,SWE,Sweden,0.563945061,0.24463898807658693,2
2000,GHA,Ghana,IDN,Indonesia,0.2,0.08675986545313036,3
2000,GHA,Ghana,KOR,"Korea, Rep.",0.069,0.029932153581329973,4
2000,GIB,Gibraltar,RUS,Russian Federation,265.0,0.9447685276711398,1
2000,GIB,Gibraltar,CZE,Czechia,9.655840657,0.034424657965815175,2
2000,GIB,Gibraltar,EST,Estonia,2.961120324,0.010556880334953089,3
2000,GIB,Gibraltar,IDN,Indonesia,1.5,0.005347746383044188,4
2000,GIB,Gibraltar,SWE,Sweden,0.574531992,0.0020483009214407816,5
2000,GIB,Gibraltar,OTH,Others,0.800492353,0.002853886723606854,6
2000,GRC,Greece,CYP,Cyprus,128.029298,0.2636172024459359,1
2000,GRC,Greece,MKD,North Macedonia,103.166,0.21242272458244219,2
2000,GRC,Greece,BGR,Bulgaria,97.49124747,0.20073819291741973,3
2000,GRC,Greece,USA,United States,50.0,0.10295190497956798,4
2000,GRC,Greece,ARM,Armenia,38.8,0.07989067826414474,5
2000,GRC,Greece,OTH,Others,68.177124473,0.1403792968104895,6
2000,GTM,Guatemala,USA,United States,16.0,0.37741050022530226,1
2000,GTM,Guatemala,HND,Honduras,11.4,0.2689049814105279,2
2000,GTM,Guatemala,SLV,El Salvador,10.298,0.24291083320751017,3
2000,GTM,Guatemala,CRI,Costa Rica,4.25,0.10024966412234591,4
2000,GTM,Guatemala,MEX,Mexico,0.446157,0.010524021034313762,5
2000,GUF,French Guiana,USA,United States,1.0,1.0,1
2000,GUY,Guyana,USA,United States,2.0,1.0,1
2000,HKG,"Hong Kong SAR, China",CHN,China,15499.98,0.7497610748277507,1
2000,HKG,"Hong Kong SAR, China",GBR,United Kingdom,1393.488882,0.06740548838958764,2
2000,HKG,"Hong Kong SAR, China",AUS,Australia,884.1451042,0.04276764122461355,3
2000,HKG,"Hong Kong SAR, China",USA,United States,669.0,0.032360697178948954,4
2000,HKG,"Hong Kong SAR, China",JPN,Japan,568.8303252,0.02751531524663715,5
2000,HKG,"Hong Kong SAR, China",OTH,Others,1657.781493982,0.08018978313246201,6
2000,HND,Honduras,DEU,Germany,3.018242123,0.586950604581635,1
2000,HND,Honduras,SLV,El Salvador,2.124,0.4130493954183651,2
2000,HRV,Croatia,POL,Poland,10.31877649,0.6314579646472396,1
2000,HRV,Croatia,ITA,Italy,2.110742583,0.1291669818264895,2
2000,HRV,Croatia,AUT,Austria,1.842638659,0.11276035083423529,3
2000,HRV,Croatia,CZE,Czechia,1.147715968,0.07023452730551549,4
2000,HRV,Croatia,FRA,France,0.921319329,0.056380175386520126,5
2000,HUN,Hungary,USA,United States,3992.0,0.9827493570205957,1
2000,HUN,Hungary,CZE,Czechia,41.53021887,0.01022389676638705,2
2000,HUN,Hungary,ITA,Italy,7.541920029,0.0018566676000001258,3
2000,HUN,Hungary,UKR,Ukraine,6.9,0.0016986399207019316,4
2000,HUN,Hungary,FIN,Finland,5.527915976,0.0013608606891477653,5
2000,HUN,Hungary,OTH,Others,8.573322718,0.0021105780031674764,6
2000,IDN,Indonesia,SGP,Singapore,240.3188009,0.4636243232117842,1
2000,IDN,Indonesia,CHN,China,146.94,0.28347743829284217,2
2000,IDN,Indonesia,KAZ,Kazakhstan,68.05,0.1312824259958344,3
2000,IDN,Indonesia,MYS,Malaysia,26.4,0.0509310219880974,4
2000,IDN,Indonesia,NLD,Netherlands,11.05583195,0.021328970459930298,5
2000,IDN,Indonesia,OTH,Others,25.583497022,0.04935582005151161,6
2000,IMN,Isle of Man,PRT,Portugal,14.92537313,0.6486498699815666,1
2000,IMN,Isle of Man,LVA,Latvia,5.656900682,0.24584630882711708,2
2000,IMN,Isle of Man,BGR,Bulgaria,1.339598305,0.058218327863390366,3
2000,IMN,Isle of Man,LTU,Lithuania,0.5675,0.024663289688526466,4
2000,IMN,Isle of Man,COL,Colombia,0.5205348,0.022622203639399447,5
2000,IND,India,SGP,Singapore,70.59328523,0.4689751670219279,1
2000,IND,India,NLD,Netherlands,23.7700387,0.1579124393082193,2
2000,IND,India,LKA,Sri Lanka,12.9,0.0856990807960287,3
2000,IND,India,TTO,Trinidad and Tobago,11.1,0.07374106952216422,4
2000,IND,India,BGD,Bangladesh,8.5,0.05646838657102666,5
2000,IND,India,OTH,Others,23.663378109,0.15720385678063317,6
2000,IRL,Ireland,USA,United States,5060.0,0.6853454538284705,1
2000,IRL,Ireland,GBR,United Kingdom,580.9986216,0.07869264110556676,2
2000,IRL,Ireland,AUS,Australia,352.4985071,0.04774372516251142,3
2000,IRL,Ireland,SGP,Singapore,348.0,0.04713443042140469,4
2000,IRL,Ireland,ESP,Spain,291.1369081,0.03943267913201823,5
2000,IRL,Ireland,OTH,Others,750.503870855,0.1016510703500284,6
2000,IRN,"Iran, Islamic Rep.",AZE,Azerbaijan,19.0,0.69554776646975,1
2000,IRN,"Iran, Islamic Rep.",ITA,Italy,5.985811682,0.21912726031177038,2
2000,IRN,"Iran, Islamic Rep.",MYS,Malaysia,1.4815789,0.0542373102496689,3
2000,IRN,"Iran, Islamic Rep.",CYP,Cyprus,0.468030219,0.017133545971884104,4
2000,IRN,"Iran, Islamic Rep.",KAZ,Kazakhstan,0.174,0.006369753229775605,5
2000,IRN,"Iran, Islamic Rep.",OTH,Others,0.20717903,0.007584363767151017,6
2000,IRQ,Iraq,VNM,Vietnam,3.3,0.7888138619845243,1
2000,IRQ,Iraq,MAR,Morocco,0.583496461,0.13947578692597346,2
2000,IRQ,Iraq,IDN,Indonesia,0.3,0.07171035108950222,3
2000,ISL,Iceland,SWE,Sweden,13.137617,0.6645944176901086,1
2000,ISL,Iceland,DEU,Germany,2.7639552,0.13982057755721966,2
2000,ISL,Iceland,CHL,Chile,1.22,0.061716305900981316,3
2000,ISL,Iceland,LVA,Latvia,1.068730422,0.05406401118839086,4
2000,ISL,Iceland,KAZ,Kazakhstan,0.518,0.026204136439924853,5
2000,ISL,Iceland,OTH,Others,1.059568805,0.05360055122337477,6
2000,ISR,Israel,USA,United States,776.0,0.816024729654384,1
2000,ISR,Israel,DEU,Germany,105.7683803,0.11122372930449688,2
2000,ISR,Israel,FRA,France,13.81978994,0.014532590656789787,3
2000,ISR,Israel,NLD,Netherlands,9.213193293,0.009688393770842666,4
2000,ISR,Israel,CYP,Cyprus,8.863091948,0.009320234807691554,5
2000,ISR,Israel,OTH,Others,37.287117186,0.03921032180579509,6
2000,ITA,Italy,USA,United States,1978.0,0.18144012975883267,1
2000,ITA,Italy,CHE,Switzerland,1157.184813,0.10614750385524294,2
2000,ITA,Italy,PRT,Portugal,910.9922609,0.08356448636349259,3
2000,ITA,Italy,ARG,Argentina,909.6437999,0.08344079327005743,4
2000,ITA,Italy,FRA,France,711.2585222,0.0652430933063921,5
2000,ITA,Italy,OTH,Others,5234.58829256,0.48016399344598215,6
2000,JAM,Jamaica,USA,United States,2.0,1.0,1
2000,JEY,Jersey,ITA,Italy,0.75548185,0.43317485480366824,1
2000,JEY,Jersey,PRT,Portugal,0.593329648,0.340200739598326,2
2000,JEY,Jersey,EST,Estonia,0.395245992,0.22662440559800584,3
2000,JOR,Jordan,SAU,Saudi Arabia,17.0,0.5532453671583207,1
2000,JOR,Jordan,USA,United States,8.0,0.26035076101568033,2
2000,JOR,Jordan,DEU,Germany,4.799152386,0.15618287199066477,3
2000,JOR,Jordan,MAR,Morocco,0.461150429,0.015007608141607183,4
2000,JOR,Jordan,KOR,"Korea, Rep.",0.278,0.009047188945294894,5
2000,JOR,Jordan,OTH,Others,0.1894737,0.006166202748432089,6
2000,JPN,Japan,JPN,Japan,10590.28442,0.22952212482465031,1
2000,JPN,Japan,GBR,United Kingdom,8722.544411,0.18904279126906565,2
2000,JPN,Japan,USA,United States,7820.0,0.169482040797613,3
2000,JPN,Japan,NLD,Netherlands,4630.182421,0.10034945856474586,4
2000,JPN,Japan,HKG,"Hong Kong SAR, China",3272.935901,0.07093399691831896,5
2000,JPN,Japan,OTH,Others,11104.634841397,0.2406695876256063,6
2000,KAZ,Kazakhstan,HRV,Croatia,0.41045421,0.7246026293987646,1
2000,KAZ,Kazakhstan,MNG,Mongolia,0.156,0.27539737060123537,2
2000,KEN,Kenya,UGA,Uganda,17.415,0.8813202813194722,1
2000,KEN,Kenya,DEU,Germany,1.345126221,0.0680727544933631,2
2000,KEN,Kenya,USA,United States,1.0,0.05060696418716464,3
2000,KHM,Cambodia,KHM,Cambodia,21.248743,0.8852741447169201,1
2000,KHM,Cambodia,THA,Thailand,2.253700906,0.09389464317992353,2
2000,KHM,Cambodia,VNM,Vietnam,0.4,0.01666496968252513,3
2000,KHM,Cambodia,SGP,Singapore,0.1,0.004166242420631282,4
2000,KNA,St. Kitts and Nevis,CZE,Czechia,0.303121373,0.6024816063618113,1
2000,KNA,St. Kitts and Nevis,UKR,Ukraine,0.2,0.39751839363818875,2
2000,KOR,"Korea, Rep.",CHN,China,1489.61,0.6024775315495295,1
2000,KOR,"Korea, Rep.",USA,United States,438.0,0.1771505016874846,2
2000,KOR,"Korea, Rep.",MEX,Mexico,82.67799,0.033439377641581815,3
2000,KOR,"Korea, Rep.",VNM,Vietnam,81.61,0.0330074256683005,4
2000,KOR,"Korea, Rep.",BGD,Bangladesh,61.6,0.02491431713230377,5
2000,KOR,"Korea, Rep.",OTH,Others,318.975956321,0.12901084632079984,6
2000,KWT,Kuwait,USA,United States,46.0,0.4686598886634703,1
2000,KWT,Kuwait,DEU,Germany,25.34549475,0.2582264510359907,2
2000,KWT,Kuwait,TUN,Tunisia,15.68564508,0.15980940601755458,3
2000,KWT,Kuwait,EGY,"Egypt, Arab Rep.",3.9,0.03973420795190292,4
2000,KWT,Kuwait,MAR,Morocco,3.068062039,0.031258208991529556,5
2000,KWT,Kuwait,OTH,Others,4.1530000000000005,0.04231183733955201,6
2000,LAO,Lao PDR,VNM,Vietnam,5.72,0.5772360544515296,1
2000,LAO,Lao PDR,THA,Thailand,4.189290932,0.4227639455484704,2
2000,LBN,Lebanon,FRA,France,28.56089921,0.5018254304965099,1
2000,LBN,Lebanon,SAU,Saudi Arabia,20.0,0.3514073046557345,2
2000,LBN,Lebanon,KAZ,Kazakhstan,3.09,0.05429242856931098,3
2000,LBN,Lebanon,GEO,Georgia,2.005,0.035228582291737386,4
2000,LBN,Lebanon,USA,United States,2.0,0.03514073046557345,5
2000,LBN,Lebanon,OTH,Others,1.258114059,0.022105523521133787,6
2000,LBR,Liberia,USA,United States,550.0,0.9991394583588145,1
2000,LBR,Liberia,UKR,Ukraine,0.4,0.0007266468788064106,2
2000,LBR,Liberia,BGR,Bulgaria,0.073705546,0.0001338947623790558,3
2000,LBY,Libya,DEU,Germany,16.17191819,0.4028936071775798,1
